DNR Parameter,Parameter Type,Description,Result,Units,Present/Absent,Analysis Method,Start Date/Time,Analysis Date/Time,Result Depth,Header/Labslip Depth,Lab ID,Sample/Labslip ID,Collector (Labslip),Lab Method,Result Comments,Lab Comments,LOD,Lower Bound,LOQ,Upper Bound,ID No,ID Point No,Second ID No,Fieldwork Event Field No,Sample/Labslip Field No,Project #,Sample Description,Location Description,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Station Latitude,Monitoring Station Longitude,Received,Reported,Station ID,Station Name,WBIC,Official Waterbody Name,Station Type,Watershed,County,WMU,Lab Account Code
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,3 - Swimming and aesthetic enjoyment of lake slightly impaired because of high algae levels,,,,07/31/2019 16:30,,,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
90003,SWIMS,WATER LEVEL (VISUAL),HIGH,,,,07/31/2019 15:12,,,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
92114,SWIMS,Multiparameter Meter Type,YSI Pro DSS,,,,07/31/2019 16:30,,,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.08,SU,,,07/31/2019 16:30,,2 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25.4,DEGREES C,,,07/31/2019 15:12,,.5 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,9.57,MG/L,,,07/31/2019 17:54,,0 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.04,SU,,,07/31/2019 16:30,,2.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.29,SU,,,07/31/2019 15:12,,0 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,10,MG/L,,,07/31/2019 17:54,,2 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,22.4,DEGREES C,,,07/31/2019 17:54,,6 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,5.89,MG/L,,,07/31/2019 16:30,,1 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,9.73,MG/L,,,07/31/2019 17:54,,5 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,4.65,MG/L,,,07/31/2019 16:30,,2.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,5.68,MG/L,,,07/31/2019 16:30,,1.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,107.4,UMHOS/CM,,,07/31/2019 16:30,,1 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,254.2,UMHOS/CM,,,07/31/2019 17:54,,2 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,8.07,SU,,,07/31/2019 17:54,,6 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.31,SU,,,07/31/2019 15:12,,2.5 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.48,SU,,,07/31/2019 16:30,,0 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,8.61,SU,,,07/31/2019 17:54,,4 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,3.55,MG/L,,,07/31/2019 15:12,,2.5 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.23,SU,,,07/31/2019 16:30,,.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,254,UMHOS/CM,,,07/31/2019 17:54,,3 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,108.6,UMHOS/CM,,,07/31/2019 16:30,,0 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
90001,SWIMS,WATER COLOR (VISUAL),BROWN,,,,07/31/2019 15:12,,,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,256.4,UMHOS/CM,,,07/31/2019 17:54,,0 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25.7,DEGREES C,,,07/31/2019 16:30,,.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,5.68,MG/L,,,07/31/2019 16:30,,1.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,26.8,DEGREES C,,,07/31/2019 16:30,,0 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.2,SU,,,07/31/2019 16:30,,1 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,3.66,MG/L,,,07/31/2019 15:12,,1.5 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.48,SU,,,07/31/2019 16:30,,0 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.04,SU,,,07/31/2019 16:30,,2.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,8.61,SU,,,07/31/2019 17:54,,4 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25.6,DEGREES C,,,07/31/2019 15:12,,0 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.29,SU,,,07/31/2019 15:12,,0 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,253.5,UMHOS/CM,,,07/31/2019 17:54,,4 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,5.92,MG/L,,,07/31/2019 16:30,,.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,254.2,UMHOS/CM,,,07/31/2019 17:54,,2 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,8.59,SU,,,07/31/2019 17:54,,2 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,1007,MG/L,,,07/31/2019 17:54,,3 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,107.3,UMHOS/CM,,,07/31/2019 16:30,,.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25,DEGREES C,,,07/31/2019 15:12,,2 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,8.56,SU,,,07/31/2019 17:54,,5 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25,DEGREES C,,,07/31/2019 15:12,,2.5 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,254.2,UMHOS/CM,,,07/31/2019 17:54,,2 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,8.07,SU,,,07/31/2019 17:54,,6 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.31,SU,,,07/31/2019 15:12,,2.5 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,1007,MG/L,,,07/31/2019 17:54,,3 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25.1,DEGREES C,,,07/31/2019 16:30,,1.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,255.8,UMHOS/CM,,,07/31/2019 17:54,,5 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.23,SU,,,07/31/2019 16:30,,.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.3,SU,,,07/31/2019 15:12,,.5 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25.1,DEGREES C,,,07/31/2019 15:12,,1.5 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,107.4,UMHOS/CM,,,07/31/2019 16:30,,1.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25.7,DEGREES C,,,07/31/2019 16:30,,.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,107.3,UMHOS/CM,,,07/31/2019 16:30,,.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25.2,DEGREES C,,,07/31/2019 17:54,,5 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25.3,DEGREES C,,,07/31/2019 16:30,,1 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,6.19,MG/L,,,07/31/2019 16:30,,0 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,8.57,SU,,,07/31/2019 17:54,,1 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,313.6,UMHOS/CM,,,07/31/2019 15:12,,2 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,8.59,SU,,,07/31/2019 17:54,,2 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.3,SU,,,07/31/2019 15:12,,1.5 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.08,SU,,,07/31/2019 16:30,,2 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25.8,DEGREES C,,,07/31/2019 17:54,,2 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,26.1,DEGREES C,,,07/31/2019 17:54,,1 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,2.81,MG/L,,,07/31/2019 17:54,,7 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,316,UMHOS/CM,,,07/31/2019 15:12,,.5 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25.2,DEGREES C,,,07/31/2019 15:12,,1 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,108.5,UMHOS/CM,,,07/31/2019 16:30,,2.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,255.1,UMHOS/CM,,,07/31/2019 17:54,,1 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25.1,DEGREES C,,,07/31/2019 16:30,,1.5 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,6.19,MG/L,,,07/31/2019 16:30,,0 Meters,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25.8,DEGREES C,,,07/31/2019 17:54,,2 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,3.76,MG/L,,,07/31/2019 15:12,,1 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,315.5,UMHOS/CM,,,07/31/2019 15:12,,0 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,10.11,MG/L,,,07/31/2019 17:54,,4 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,282.5,UMHOS/CM,,,07/31/2019 17:54,,6 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,8.07,SU,,,07/31/2019 17:54,,6 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.12,SU,,,07/31/2019 17:54,,8 Meters,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
90000,SWIMS,WATER COLUMN APPEARANCE,MURKEY,,,,07/31/2019 15:12,,,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
90003,SWIMS,WATER LEVEL (VISUAL),HIGH,,,,07/31/2019 17:54,,,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
4186,SWIMS,DO Meter Calibrated?,YES,,,,07/31/2019 17:54,,,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
81903,DNR_STORET,"DEPTH OF BOTTOM OF WATER BODY @ SAMPLE SITE, FEET",26,FEET,,,07/31/2019 17:54,,,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,25.1,DEGREES C,,,07/31/2019 15:12,,1.5 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
32,DNR_STORET,CLOUD COVER,30,,,,07/31/2019 16:30,,,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
35,DNR_STORET,WIND VELOCITY (MILES PER HOUR),1,,,,07/31/2019 16:30,,,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
36,DNR_STORET,WIND DIRECTION IN DEGREES FROM TRUE N (CLOCKWISE),N,,,,07/31/2019 16:30,,,,,,,,,,,,,,13473,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
90000,SWIMS,WATER COLUMN APPEARANCE,MURKEY,,,,07/31/2019 17:54,,,,,,,,,,,,,,13498,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
4188,SWIMS,Specific Conductance (ECTestr) meter calibrated?,YES,,,,07/31/2019 15:12,,,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.31,SU,,,07/31/2019 15:12,,2 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,3.55,MG/L,,,07/31/2019 15:12,,2.5 Meters,,,,,,,,,,,,1520767,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
